Fecha valor,Fecha de operación,Importe,Moneda,Concepto,Entidad,Nombre de producto,Tipo de producto,Tipo de movimiento,Categoría,Nota
19/07/18,19/07/18,"-100,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-07-18-11.49.30.584425 ; titular: plazas becerra, javier ; más información: lucia- +recibo inicial 100e"
19/07/18,19/07/18,"-100,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-07-18-11.49.30.584692 ; titular: plazas becerra, javier ; más información: natalia- +recibo inicial 100e"
15/07/18,,"-8,10",EUR,Llao llao,Sabadell,*% SIN-********5288,Tarjeta de crédito,Gasto,Restaurante,Alcala de hen
14/07/18,,"-49,53",EUR,Avda union europea,Sabadell,*% SIN-********5288,Tarjeta de crédito,Gasto,Supermercado,Meco
13/07/18,13/07/18,"-106,58",EUR,"Recibo com. prop estonia,8",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Comunidad,"Nº contrato: ; nº recibo:01027020874800001010000000018 ; titular: javier hernando plazas becerra ; más información: recibo 002621 de fecha 01/07/2018 (duplex j - estonia,8) cuota com. julio/18.106,58"
11/07/18,11/07/18,"-5,59",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
9/07/18,9/07/18,"200,00",EUR,Traspaso periódico recibido,Ing Direct,Cuenta NARANJA,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
9/07/18,9/07/18,"-200,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2005048502
6/07/18,6/07/18,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/07/18,6/07/18,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
5/07/18,5/07/18,"-1.457,66",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001 ;
4/07/18,4/07/18,"-129,42",EUR,"Telefonos telefonica de espana, s.a.u. fijo918307558.jul",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Internet,
3/07/18,3/07/18,"-68,87",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7708302256/7
3/07/18,3/07/18,"-22,01",EUR,Seguros adeslas madrid,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro salud,
3/07/18,3/07/18,"-106,55",EUR,Financiera fracciona / evo finance julio 2018-re,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Préstamos,
3/07/18,,"-39,84",EUR,Costco whse ñ0183,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
3/07/18,,"17,41",EUR,Costco whse ñ0183,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
2/07/18,2/07/18,"-8,30",EUR,Recibo tuenti technologies,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Nº contrato:89662838 ; nº recibo:2018178001839602 ; titular: javier plazas ? ; más información: factura tuenti
2/07/18,2/07/18,"-6,00",EUR,Recibo tuenti technologies,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Nº contrato:89652753 ; nº recibo:2018178001839306 ; titular: javier plazas ? ; más información: factura tuenti
2/07/18,2/07/18,"-63,39",EUR,Agua canal de isabel ii s a,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Agua,
2/07/18,2/07/18,"-10,00",EUR,Adeudo recibo parroquia ntra sra del transito,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Solidaridad,
2/07/18,2/07/18,"-98,67",EUR,Financiera financiera el corte ingles e.f. ecivp015879155873,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hogar,
2/07/18,2/07/18,"-36,56",EUR,Financiera financiera el corte ingles e.f. ecivp015879155874,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hogar,
2/07/18,,"-50,13",EUR,Dockside margaritas,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
1/07/18,1/07/18,"0,36",EUR,Intereses a su favor,Ing Direct,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/07/18,1/07/18,"0,14",EUR,Intereses a su favor,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,
1/07/18,1/07/18,"0,03",EUR,Abono promoción cta. impuestos cero,Ing Direct,Imprevistos,Cuenta,Ingreso,Devolución impuestos,Abono promoción devolución hacienda
1/07/18,,"-80,75",EUR,Costco whse ñ0183,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
30/06/18,,"-8,65",EUR,Universal fl/lockers,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Otros ocio,
29/06/18,29/06/18,"-276,81",EUR,Recibo wizink bank sa,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,"Nº contrato:0004909431422680000001465010000 ; nº recibo:2018-06-27-20.27.57.059105 ; titular: plazas becerra, ; más información: pago mensual tarjeta 0000 liquidacion al dia : 26.06.2018"
29/06/18,30/06/18,"-567,87",EUR,Prestamos adeudo cuota n.8072699409 30/06/18,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hipoteca,
29/06/18,,"-8,65",EUR,Best lockers epcot,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Otros ocio,
28/06/18,28/06/18,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng18mod:143inf:familia numerosa gen 05-2018 exp:2018dev14329420151r aeat,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng18mod:143inf:familia numerosa gen 05-2018 exp:2018dev14329420151r aeat
28/06/18,,"-184,08",EUR,Tommy hilfiger ñ255,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Ropa,
28/06/18,,"-27,90",EUR,Nike daytona bea 159,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Material deportivo,
28/06/18,,"-64,53",EUR,A eagle outftr00024158,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Ropa,
28/06/18,,"-23,23",EUR,Levis outlet 273,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Ropa,
27/06/18,27/06/18,"2.500,00",EUR,Transferencia recibida de javier hernando plazas becerra nomina ing junio 2018,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Nomina ing junio 2018
27/06/18,27/06/18,"-2.500,00",EUR,Transferencia a javier hernando plazas becerra,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
27/06/18,,"-57,66",EUR,Lib. square produce,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Librería,
27/06/18,,"-126,39",EUR,Chili's bayside miami,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
27/06/18,,"-21,66",EUR,7-eleven 32862,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
26/06/18,26/06/18,"3.585,90",EUR,"Nomina audatex datos espana, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Nómina,
26/06/18,,"-0,86",EUR,Miamibch parking meter,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
26/06/18,,"-5,16",EUR,Miamibch parking meter,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
25/06/18,25/06/18,"-18,96",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
25/06/18,,"-3,45",EUR,Atpseitt meco->m-50n,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
25/06/18,,"-1,05",EUR,Atpseitt alcobenda->alco,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
25/06/18,,"-50,00",EUR,Delta air baggage fee,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Transportes,
25/06/18,,"-50,00",EUR,Delta air baggage fee,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Transportes,
24/06/18,,"-49,50",EUR,Hcc medical insurance,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Médico,
23/06/18,,"-9,95",EUR,Brico depot alcala de hen,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Hogar,
23/06/18,,"-21,99",EUR,Decathlon alcala,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Material deportivo,
22/06/18,22/06/18,"-37,38",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
22/06/18,,"-1,55",EUR,Atpseitt alcala->meco,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
22/06/18,,"-2,45",EUR,Atpseitt m-50s->meco,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
16/06/18,,"-13,00",EUR,Frutas y verduras j.carlo,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
16/06/18,,"-34,42",EUR,Grupo ahorramas 1371,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
13/06/18,13/06/18,"-5,78",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
11/06/18,,"-27,41",EUR,Amazon.es compra,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
9/06/18,9/06/18,"200,00",EUR,Traspaso periódico recibido,Ing Direct,Cuenta NARANJA,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
9/06/18,9/06/18,"-200,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2005048502
8/06/18,8/06/18,"-45,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-06-07-11.36.08.037960 ; titular: plazas becerra, javier ; más información: natalia- +cuota secundaria 156e / +beca fca -111e"
8/06/18,8/06/18,"-45,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-06-07-11.36.08.037379 ; titular: plazas becerra, javier ; más información: lucia- +cuota secundaria 156e / +beca fca -111e"
8/06/18,8/06/18,"-130,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-06-07-11.35.58.749668 ; titular: plazas becerra, javier ; más información: natalia- +comedor 130e"
8/06/18,8/06/18,"-130,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-06-07-11.35.58.749288 ; titular: plazas becerra, javier ; más información: lucia- +comedor 130e"
6/06/18,6/06/18,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/06/18,6/06/18,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
5/06/18,5/06/18,"-1.699,30",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001 ;
5/06/18,5/06/18,"-51,15",EUR,Recibo ayuntamiento de meco,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Ayuntamiento,Nº contrato:s00000164854 ; nº recibo:2018-06-02-09.28.12.601007 ; titular: plazas becerra javier hernando ; más información: s.e.p. personas fisicas. plazo 3 de 5 de 2018 exp. 0000000350
4/06/18,4/06/18,"-80,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-06-01-15.34.37.336050 ; titular: plazas becerra, javier ; más información: natalia- +examen externo 80e"
4/06/18,4/06/18,"-106,55",EUR,Financiera fracciona / evo finance junio 2018-re,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Préstamos,
4/06/18,4/06/18,"-129,57",EUR,"Telefonos telefonica de espana, s.a.u. fijo918307558.jun",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Internet,
3/06/18,3/06/18,"-68,87",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7708302256/6
1/06/18,1/06/18,"0,37",EUR,Intereses a su favor,Ing Direct,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/06/18,1/06/18,"-106,58",EUR,"Recibo com. prop estonia,8",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Comunidad,"Nº contrato: ; nº recibo:01026090783170001010000000019 ; titular: javier hernando plazas becerra ; más información: recibo 002597 de fecha 01/06/2018 (duplex j - estonia,8) cuota com. junio/18.106,58"
1/06/18,1/06/18,"2.000,00",EUR,Transferencia recibida de javier hernando plazas becerra nomina solera mayo 2018,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Nomina solera mayo 2018
1/06/18,1/06/18,"-6,00",EUR,Recibo tuenti technologies,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Nº contrato:89662838 ; nº recibo:2018148001548213 ; titular: javier plazas ? ; más información: factura tuenti
1/06/18,1/06/18,"-13,19",EUR,Recibo tuenti technologies,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Nº contrato:89652753 ; nº recibo:2018148001547911 ; titular: javier plazas ? ; más información: factura tuenti
1/06/18,1/06/18,"0,13",EUR,Intereses a su favor,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,
1/06/18,1/06/18,"0,03",EUR,Abono promoción cta. impuestos cero,Ing Direct,Imprevistos,Cuenta,Ingreso,Devolución impuestos,Abono promoción devolución hacienda
1/06/18,1/06/18,"-10,00",EUR,Adeudo recibo parroquia ntra sra del transito,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Solidaridad,
1/06/18,1/06/18,"-22,01",EUR,Seguros adeslas madrid,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro salud,
31/05/18,31/05/18,"-521,78",EUR,Recibo wizink bank sa,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,"Nº contrato:0004909431422680000001465010000 ; nº recibo:2018-05-29-18.39.22.129365 ; titular: plazas becerra, ; más información: pago mensual tarjeta 0000 liquidacion al dia : 28.05.2018"
31/05/18,31/05/18,"-567,87",EUR,Prestamos adeudo cuota n.8072699409 31/05/18,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hipoteca,
31/05/18,31/05/18,"-36,56",EUR,Financiera financiera el corte ingles e.f. ecivp015879155874,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hogar,
31/05/18,31/05/18,"-2.000,00",EUR,Transferencia a javier hernando plazas becerra,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
31/05/18,31/05/18,"-98,67",EUR,Financiera financiera el corte ingles e.f. ecivp015879155873,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hogar,
29/05/18,29/05/18,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng18mod:143inf:familia numerosa gen 04-2018 exp:2018dev14329420118j aeat,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng18mod:143inf:familia numerosa gen 04-2018 exp:2018dev14329420118j aeat
29/05/18,,"-2,20",EUR,Atpseitt m-50n->alcala,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
28/05/18,28/05/18,"-260,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Efectivo,Bankia 2257 meco es ; tarjeta :1020 ; titular : ; cambio divisa : 0
26/05/18,,"-9,90",EUR,Yelmo cines plenilunio cl,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Espectáculos,
26/05/18,,"-23,44",EUR,Avda union europea,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
26/05/18,,"-8,75",EUR,Yelmo cines plenilunio,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Espectáculos,
26/05/18,,"-8,49",EUR,Dia meco 483,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
26/05/18,,"-40,10",EUR,Frutas y verduras j.carlo,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
25/05/18,,"-14,28",EUR,Avda union europea,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
25/05/18,,"-1,55",EUR,Atpseitt alcala->meco,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
24/05/18,24/05/18,"3.585,90",EUR,"Nomina audatex datos espana, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Nómina,
23/05/18,23/05/18,"-44,31",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
22/05/18,22/05/18,"-169,11",EUR,Electricidad endesa energia sa factura de gas pm,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Gas,
20/05/18,,"-8,99",EUR,Amazon *mktplce eu-es,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
20/05/18,,"-9,99",EUR,Amazon *mktplce eu-es,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
19/05/18,,"-33,12",EUR,Grupo ahorramas 1371,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
19/05/18,,"-17,19",EUR,Frutas y verduras j.carlo,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
18/05/18,18/05/18,"176,89",EUR,"Transferencia recibida de audatex datos espana, s.a. exp7200-001358-t5638366348,exp7200-001372-t5638372547,exp7200-001372-t5638372579,exp7200-001372-t5638372575,exp7200-001358-t5638366343,exp72",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Nómina,"Exp7200-001358-t5638366348,exp7200-001372-t5638372547,exp7200-001372-t5638372579,exp7200-001372-t5638372575,exp7200-001358-t5638366343,exp72"
18/05/18,18/05/18,"-400,00",EUR,Reintegro efectivo tarjeta banco popular madrid 28,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Efectivo,Banco popular madrid 28 ; tarjeta :1020 ; titular : ; cambio divisa : 0
18/05/18,,"-2,00",EUR,Bkt-mad-park-o-ca,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
18/05/18,,"-11,48",EUR,Mercadona cc alcala magna,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
17/05/18,,"-28,09",EUR,Grupo ahorramas 1371,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
17/05/18,,"-11,90",EUR,Son soles,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
16/05/18,16/05/18,"-53,89",EUR,"Seguros ocaso, s.a. seguros/reaseguros madrid",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro vida,
16/05/18,16/05/18,"-53,89",EUR,"Seguros ocaso, s.a. seguros/reaseguros madrid",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro vida,
16/05/18,16/05/18,"-53,81",EUR,"Seguros ocaso, s.a. seguros/reaseguros madrid",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro vida,
16/05/18,,"-17,93",EUR,Burger king,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
15/05/18,15/05/18,"-106,58",EUR,"Recibo com. prop estonia,8",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Comunidad,"Nº contrato: ; nº recibo:01026072174800001010000000018 ; titular: javier hernando plazas becerra ; más información: recibo 002573 de fecha 01/05/2018 (duplex j - estonia,8) cuota com. mayo/18.106,58"
14/05/18,14/05/18,"-52,00",EUR,Recibo club deportivo elemental sportmeco,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Deporte,Nº contrato:0175 ; nº recibo:scpe7904605491805bf4519356002 ; titular: javier hernando plazas bezerra ; más información: pagos escuelas deportivas marzo
11/05/18,11/05/18,"-5,59",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
9/05/18,9/05/18,"200,00",EUR,Traspaso periódico recibido,Ing Direct,Cuenta NARANJA,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
9/05/18,9/05/18,"-200,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2005048502
8/05/18,8/05/18,"3,74",EUR,Intereses por domiciliación de recibos,Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Rendimientos,
8/05/18,8/05/18,"-22,01",EUR,Seguros adeslas madrid,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro salud,
7/05/18,7/05/18,"-130,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-05-03-19.51.54.329716 ; titular: plazas becerra, javier ; más información: natalia- +comedor 130e"
7/05/18,7/05/18,"-130,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-05-03-19.51.54.329211 ; titular: plazas becerra, javier ; más información: lucia- +comedor 130e"
7/05/18,7/05/18,"-45,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-05-03-19.51.53.523159 ; titular: plazas becerra, javier ; más información: natalia- +cuota secundaria 156e / +beca fca -111e"
7/05/18,7/05/18,"-45,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-05-03-19.51.53.522510 ; titular: plazas becerra, javier ; más información: lucia- +cuota secundaria 156e / +beca fca -111e"
6/05/18,6/05/18,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/05/18,6/05/18,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
5/05/18,5/05/18,"-1.116,92",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001 ;
4/05/18,4/05/18,"-600,00",EUR,Reintegro efectivo tarjeta banco popular acebeda la 28,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Efectivo,Banco popular acebeda la 28 ; tarjeta :1020 ; titular : ; cambio divisa : 0
4/05/18,4/05/18,"-129,42",EUR,"Telefonos telefonica de espana, s.a.u. fijo918307558.may",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Internet,
4/05/18,,"-1,55",EUR,Atpseitt alcala->meco,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
4/05/18,,"-2,25",EUR,Bkt-mad-park-o-ca,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
3/05/18,3/05/18,"-7,70",EUR,Recibo tuenti technologies,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Nº contrato:89662838 ; nº recibo:2018117003347551 ; titular: javier plazas ? ; más información: factura tuenti
